mechanism,band,environment,condition,bandwidth_mhz,test,test_number,status,test_dir,pcap,reference_load_per_sta_mbps,reference_load_aggregate_mbps,reference_load_source,load_resolution_status,load_resolution_note,udp_ffmpeg_difference_pct,tcp_achieved_sender_mbps,tcp_achieved_receiver_mbps,tcp_sender_as_pct_of_reference,tcp_receiver_as_pct_of_reference,udp_offered_sender_mbps,udp_achieved_receiver_mbps,udp_reported_jitter_ms,udp_reported_loss_pct,ffmpeg_target_rate_mbps,nominal_test_load_per_sta_mbps,nominal_test_load_aggregate_mbps,tcp_sender_rate_mbps,tcp_receiver_rate_mbps,udp_sender_rate_mbps,udp_receiver_rate_mbps,n_rtt_summary_rows,n_throughput_summary_rows,output_dir,configuration_name,operating_mode,global_results_dir
iPCF2,5GHz,CamAne,SN,40,7,7,PASS,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 7,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 7\pcap\rep_1.pcap,70.0,140.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (70 Mbps/STA). ffmpeg target=70 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,53.9,53.7,77.0,76.71428571428571,70.0,70.0,0.237,0.0,70.0,70.0,140.0,53.9,53.7,70.0,70.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz\Test_07,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,8,8,PASS,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 8,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 8\pcap\rep_1.pcap,80.0,160.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (80 Mbps/STA). ffmpeg target=80 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,56.7,56.5,70.875,70.625,80.0,76.7,0.532,3.4,80.0,80.0,160.0,56.7,56.5,80.0,76.7,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz\Test_08,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,80,1,1,PASS,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 1,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 1\pcap\rep_1.pcap,20.0,40.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,20.0,20.0,100.0,100.0,20.0,20.0,0.21,0.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,24,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz\Test_01,iPCF2_5GHz_CamAne_SN_BW80MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz
iPCF2,5GHz,CamAne,SN,80,2,2,PASS,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 2,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 2\pcap\rep_1.pcap,40.0,80.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,40.0,40.0,100.0,100.0,40.0,40.0,0.383,0.0,40.0,40.0,80.0,40.0,40.0,40.0,40.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz\Test_02,iPCF2_5GHz_CamAne_SN_BW80MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz
iPCF2,5GHz,CamAne,SN,80,3,3,PASS,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 3,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 3\pcap\rep_1.pcap,60.0,120.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (60 Mbps/STA). ffmpeg target=60 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,60.0,60.0,100.0,100.0,60.0,60.0,0.265,0.0,60.0,60.0,120.0,60.0,60.0,60.0,60.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz\Test_03,iPCF2_5GHz_CamAne_SN_BW80MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz
iPCF2,5GHz,CamAne,SN,80,4,4,PASS,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 4,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 4\pcap\rep_1.pcap,80.0,160.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (80 Mbps/STA). ffmpeg target=80 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,80.0,80.0,100.0,100.0,80.0,80.0,0.193,0.0,80.0,80.0,160.0,80.0,80.0,80.0,80.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz\Test_04,iPCF2_5GHz_CamAne_SN_BW80MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz
iPCF2,5GHz,CamAne,SN,80,5,5,PASS,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 5,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 5\pcap\rep_1.pcap,100.0,200.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (100 Mbps/STA). ffmpeg target=100 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.159,0.0,100.0,100.0,200.0,100.0,100.0,100.0,100.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz\Test_05,iPCF2_5GHz_CamAne_SN_BW80MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz
iPCF2,5GHz,CamAne,SN,80,6,6,PASS,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 6,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 6\pcap\rep_1.pcap,120.0,240.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (120 Mbps/STA). ffmpeg target=120 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,120.0,120.0,100.0,100.0,120.0,120.0,0.123,0.0,120.0,120.0,240.0,120.0,120.0,120.0,120.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz\Test_06,iPCF2_5GHz_CamAne_SN_BW80MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz
iPCF2,5GHz,CamAne,SN,80,7,7,PASS,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 7,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 7\pcap\rep_1.pcap,140.0,280.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (140 Mbps/STA). ffmpeg target=140 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,122.0,122.0,87.14285714285714,87.14285714285714,140.0,140.0,0.099,0.026,140.0,140.0,280.0,122.0,122.0,140.0,140.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz\Test_07,iPCF2_5GHz_CamAne_SN_BW80MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz
iPCF2,5GHz,CamAne,SN,80,8,8,PASS,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 8,D:\iPCF2_5GHz_CamAne_SN_BW80MHz\Prueba_Siemens2\Test 8\pcap\rep_1.pcap,160.0,320.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (160 Mbps/STA). ffmpeg target=160 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,125.0,125.0,78.125,78.125,160.0,143.0,0.103,10.0,160.0,160.0,320.0,125.0,125.0,160.0,143.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz\Test_08,iPCF2_5GHz_CamAne_SN_BW80MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW80MHz
iPCF2,5GHz,Lab,SN,20,1,1,PASS,D:\iPCF2_5GHz_Lab_SN_BW20MHz\Prueba_Siemens2\Test 1,D:\iPCF2_5GHz_Lab_SN_BW20MHz\Prueba_Siemens2\Test 1\pcap\rep_1.pcap,20.0,40.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,20.0,20.0,100.0,100.0,20.0,20.0,0.272,0.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,24,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW20MHz\Test_01,iPCF2_5GHz_Lab_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW20MHz
iPCF2,5GHz,Lab,SN,20,2,2,PASS,D:\iPCF2_5GHz_Lab_SN_BW20MHz\Prueba_Siemens2\Test 2,D:\iPCF2_5GHz_Lab_SN_BW20MHz\Prueba_Siemens2\Test 2\pcap\rep_1.pcap,40.0,80.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,28.5,28.4,71.25,71.0,40.0,39.0,0.353,2.3,40.0,40.0,80.0,28.5,28.4,40.0,39.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW20MHz\Test_02,iPCF2_5GHz_Lab_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW20MHz
iPCF2,5GHz,Lab,SN,20,3,3,PASS,D:\iPCF2_5GHz_Lab_SN_BW20MHz\Prueba_Siemens2\Test 3,D:\iPCF2_5GHz_Lab_SN_BW20MHz\Prueba_Siemens2\Test 3\pcap\rep_1.pcap,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,28.5,28.3,57.0,56.6,50.0,37.1,0.489,26.0,50.0,50.0,100.0,28.5,28.3,50.0,37.1,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW20MHz\Test_03,iPCF2_5GHz_Lab_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW20MHz
iPCF2,5GHz,Lab,SN,40,1,1,PASS,D:\iPCF2_5GHz_Lab_SN_BW40MHz\Prueba_Siemens2\Test 1,D:\iPCF2_5GHz_Lab_SN_BW40MHz\Prueba_Siemens2\Test 1\pcap\rep_1.pcap,20.0,40.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,20.0,20.0,100.0,100.0,20.0,20.0,0.279,0.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,24,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW40MHz\Test_01,iPCF2_5GHz_Lab_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW40MHz
iPCF2,5GHz,Lab,SN,40,2,2,PASS,D:\iPCF2_5GHz_Lab_SN_BW40MHz\Prueba_Siemens2\Test 2,D:\iPCF2_5GHz_Lab_SN_BW40MHz\Prueba_Siemens2\Test 2\pcap\rep_1.pcap,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,50.0,50.0,100.0,100.0,50.0,50.0,0.316,0.0046,50.0,50.0,100.0,50.0,50.0,50.0,50.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW40MHz\Test_02,iPCF2_5GHz_Lab_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW40MHz
iPCF2,5GHz,Lab,SN,40,3,3,PASS,D:\iPCF2_5GHz_Lab_SN_BW40MHz\Prueba_Siemens2\Test 3,D:\iPCF2_5GHz_Lab_SN_BW40MHz\Prueba_Siemens2\Test 3\pcap\rep_1.pcap,100.0,200.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (100 Mbps/STA). ffmpeg target=100 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,53.7,53.5,53.7,53.5,100.0,74.7,0.232,25.0,100.0,100.0,200.0,53.7,53.5,100.0,74.7,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW40MHz\Test_03,iPCF2_5GHz_Lab_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW40MHz
iPCF2,5GHz,Lab,SN,40,4,4,PASS,D:\iPCF2_5GHz_Lab_SN_BW40MHz\Prueba_Siemens2\Test 4,D:\iPCF2_5GHz_Lab_SN_BW40MHz\Prueba_Siemens2\Test 4\pcap\rep_1.pcap,140.0,280.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (140 Mbps/STA). ffmpeg target=140 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,67.1,66.9,47.92857142857142,47.78571428571429,140.0,68.3,0.115,51.0,140.0,140.0,280.0,67.1,66.9,140.0,68.3,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW40MHz\Test_04,iPCF2_5GHz_Lab_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW40MHz
iPCF2,5GHz,Lab,SN,80,1,1,PASS,D:\iPCF2_5GHz_Lab_SN_BW80MHz\Prueba_Siemens2\Test 1,D:\iPCF2_5GHz_Lab_SN_BW80MHz\Prueba_Siemens2\Test 1\pcap\rep_1.pcap,100.0,200.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (100 Mbps/STA). ffmpeg target=100 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.176,0.018,100.0,100.0,200.0,100.0,100.0,100.0,100.0,24,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW80MHz\Test_01,iPCF2_5GHz_Lab_SN_BW80MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW80MHz
iPCF2,5GHz,Lab,SN,80,2,2,PASS,D:\iPCF2_5GHz_Lab_SN_BW80MHz\Prueba_Siemens2\Test 2,D:\iPCF2_5GHz_Lab_SN_BW80MHz\Prueba_Siemens2\Test 2\pcap\rep_1.pcap,150.0,300.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (150 Mbps/STA). ffmpeg target=150 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,141.0,141.0,94.0,94.0,150.0,139.0,0.083,7.5,150.0,150.0,300.0,141.0,141.0,150.0,139.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW80MHz\Test_02,iPCF2_5GHz_Lab_SN_BW80MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_Lab_SN_BW80MHz
iWLAN,24GHz,CamAne,SN,20,1,1,PASS,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 1,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 1\pcap\rep_1.pcap,10.0,20.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (10 Mbps/STA). ffmpeg target=10 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,10.0,10.0,100.0,100.0,10.0,10.0,0.995,0.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,24,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz\Test_01,iWLAN_24GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz
iWLAN,24GHz,CamAne,SN,20,2,2,PASS,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 2,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 2\pcap\rep_1.pcap,20.0,40.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,20.0,20.0,100.0,100.0,20.0,20.0,0.609,0.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz\Test_02,iWLAN_24GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz
iWLAN,24GHz,CamAne,SN,20,3,3,PASS,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 3,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 3\pcap\rep_1.pcap,30.0,60.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (30 Mbps/STA). ffmpeg target=30 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,22.9,22.9,76.33333333333333,76.33333333333333,30.0,30.0,0.414,0.0,30.0,30.0,60.0,22.9,22.9,30.0,30.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz\Test_03,iWLAN_24GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz
iWLAN,24GHz,CamAne,SN,20,4,4,PASS,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 4,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 4\pcap\rep_1.pcap,40.0,80.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,19.9,19.8,49.74999999999999,49.5,40.0,40.0,0.35,0.0,40.0,40.0,80.0,19.9,19.8,40.0,40.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz\Test_04,iWLAN_24GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz
iWLAN,24GHz,CamAne,SN,20,5,5,PASS,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 5,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 5\pcap\rep_1.pcap,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,18.7,18.7,37.4,37.4,50.0,50.0,0.306,0.0,50.0,50.0,100.0,18.7,18.7,50.0,50.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz\Test_05,iWLAN_24GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz
iWLAN,24GHz,CamAne,SN,20,6,6,PASS,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 6,D:\iWLAN_24GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 6\pcap\rep_1.pcap,60.0,120.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (60 Mbps/STA). ffmpeg target=60 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,18.9,18.9,31.499999999999996,31.499999999999996,60.0,51.4,0.229,14.0,60.0,60.0,120.0,18.9,18.9,60.0,51.4,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz\Test_06,iWLAN_24GHz_CamAne_SN_BW20MHz,iPCF2_OFF_iWLAN,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iWLAN_24GHz_CamAne_SN_BW20MHz
